,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
3561,營業利益,-157.0,-217.0,-236.0,-184.0,-239.0,-271.0,-180.0,-363.0
3561,營業外收入及支出,-65.0,6.0,75.0,21.0,-40.0,-55.0,-270.0,-6.0
3561,稅後淨利,-208.0,-267.0,-161.0,-163.0,-279.0,-325.0,-250.0,-370.0
3561,每股盈餘,-0.6,-0.57,-0.44,-0.44,-0.75,-0.88,-1.2,-1.0
3576,營業收入淨額,2846.0,2514.0,3399.0,2468.0,2219.0,2162.0,3150.0,2979.0
3576,營業利益,-590.0,-531.0,-687.0,-1394.0,-677.0,-1135.0,-3731.0,-1786.0
3576,營業外收入及支出,201.0,-107.0,93.0,-319.0,169.0,-181.0,12.0,-89.0
3576,稅後淨利,-491.0,-627.0,-676.0,-1717.0,-684.0,-1248.0,-3948.0,-1874.0
3576,每股盈餘,-0.39,-0.63,-0.58,-1.67,-0.57,-1.26,-3.76,-1.82
3591,營業收入淨額,744.0,690.0,664.0,595.0,585.0,741.0,733.0,869.0
3591,營業利益,-2.0,13.0,-32.0,0.0,-23.0,-16.0,-10.0,36.0
3591,營業外收入及支出,23.0,-4.0,-78.0,-38.0,0.0,-7.0,-1.0,-11.0
3591,稅後淨利,17.0,6.0,-48.0,-11.0,-23.0,-25.0,-10.0,28.0
3591,每股盈餘,0.13,0.01,-0.83,-0.32,-0.21,-0.2,-0.17,0.16
3622,營業收入淨額,227.0,152.0,191.0,186.0,281.0,236.0,299.0,385.0
3622,營業利益,-18.0,-35.0,-29.0,-24.0,-2.0,-19.0,-51.0,-50.0
3622,營業外收入及支出,70.0,6.0,22.0,69.0,31.0,-61.0,87.0,3.0
3622,稅後淨利,46.0,-32.0,93.0,72.0,25.0,-75.0,2.0,-38.0
3622,每股盈餘,0.31,-0.24,0.07,0.34,0.11,-0.56,-0.14,-0.3
3669,營業收入淨額,580.0,406.0,467.0,579.0,487.0,422.0,450.0,567.0
3669,營業利益,22.0,-27.0,-17.0,49.0,13.0,8.0,11.0,75.0
3669,營業外收入及支出,4.0,3.0,1.0,2.0,9.0,-1.0,1.0,0.0
3669,稅後淨利,32.0,-22.0,-20.0,46.0,14.0,-5.0,23.0,56.0
3669,每股盈餘,0.23,-0.21,-0.19,0.48,0.15,0.04,0.24,0.66
3698,營業收入淨額,3069.0,2693.0,2824.0,3268.0,3085.0,3176.0,3489.0,3581.0
3698,營業利益,34.0,-37.0,0.0,47.0,68.0,77.0,-563.0,29.0
3698,營業外收入及支出,20.0,-1.0,26.0,6.0,-4.0,-75.0,11.0,-51.0
3698,稅後淨利,131.0,-74.0,18.0,42.0,51.0,-128.0,-435.0,-82.0
3698,每股盈餘,0.1,-0.08,0.07,0.08,0.1,0.0,-0.98,-0.06
4934,營業收入淨額,944.0,781.0,1888.0,1570.0,1303.0,1206.0,1425.0,1232.0
4934,營業利益,-313.0,-283.0,-76.0,-29.0,-108.0,-247.0,-226.0,-386.0
4934,營業外收入及支出,-141.0,18.0,-193.0,27.0,-283.0,-39.0,4.0,-22.0
4934,稅後淨利,-300.0,-235.0,-59.0,-17.0,-95.0,-274.0,-195.0,-388.0
4934,每股盈餘,-1.21,-0.64,-0.72,-0.05,-1.13,-0.77,-0.57,-1.09
4942,營業收入淨額,1715.0,1382.0,1744.0,1527.0,1576.0,1431.0,1599.0,1420.0
4942,營業利益,161.0,123.0,71.0,92.0,152.0,88.0,98.0,98.0
4942,營業外收入及支出,149.0,-55.0,14.0,-34.0,-13.0,-11.0,52.0,6.0
4942,稅後淨利,192.0,17.0,88.0,13.0,83.0,48.0,90.0,94.0
4942,每股盈餘,1.5,0.26,0.61,0.14,0.65,0.35,0.22,0.6
4956,營業收入淨額,313.0,270.0,265.0,309.0,347.0,314.0,305.0,320.0
4956,營業利益,7.0,2.0,14.0,27.0,25.0,28.0,9.0,45.0
4956,營業外收入及支出,11.0,2.0,-1.0,2.0,5.0,-26.0,11.0,-15.0
4956,稅後淨利,13.0,5.0,10.0,25.0,25.0,2.0,16.0,25.0
4956,每股盈餘,0.13,0.05,0.1,0.25,0.25,0.02,0.16,0.25
4960,營業收入淨額,2376.0,2882.0,3126.0,2810.0,2770.0,2735.0,2696.0,2700.0
4960,營業利益,-309.0,-351.0,-359.0,-499.0,-441.0,-372.0,-550.0,-503.0
4960,營業外收入及支出,-83.0,-37.0,0.0,75.0,92.0,-179.0,301.0,22.0
4960,稅後淨利,-364.0,-409.0,-357.0,-432.0,-326.0,-488.0,14.0,-509.0
4960,每股盈餘,-0.33,-0.51,-0.37,-0.59,-0.48,-0.87,-0.36,-0.86
4976,營業收入淨額,449.0,389.0,387.0,389.0,374.0,351.0,362.0,391.0
4976,營業利益,12.0,6.0,8.0,3.0,6.0,-4.0,-32.0,15.0
4976,營業外收入及支出,23.0,-5.0,-7.0,-2.0,-1.0,5.0,5.0,-4.0
4976,稅後淨利,28.0,3.0,5.0,1.0,5.0,-21.0,-21.0,10.0
4976,每股盈餘,0.25,0.07,0.04,0.01,0.04,0.01,-0.21,0.09
5234,營業收入淨額,1057.0,1038.0,1048.0,1030.0,925.0,915.0,943.0,965.0
5234,營業利益,174.0,153.0,169.0,153.0,101.0,117.0,128.0,123.0
5234,營業外收入及支出,9.0,-2.0,-1.0,1.0,2.0,-7.0,4.0,-2.0
5234,稅後淨利,162.0,132.0,148.0,135.0,92.0,97.0,115.0,106.0
5234,每股盈餘,1.54,1.42,1.59,1.45,0.98,1.05,1.24,1.14
5259,營業收入淨額,51.0,49.0,52.0,50.0,54.0,53.0,62.0,70.0
5259,營業利益,-13.0,-19.0,-27.0,-31.0,-15.0,-24.0,-38.0,-27.0
5259,營業外收入及支出,8.0,-12.0,-14.0,-9.0,-9.0,-9.0,-6.0,0.0
5259,稅後淨利,-20.0,-31.0,-35.0,-40.0,-24.0,-33.0,-43.0,-27.0
5259,每股盈餘,-0.16,-1.06,-1.37,-1.88,-0.7,-1.02,-1.77,-1.08
5484,營業收入淨額,119.0,94.0,107.0,114.0,162.0,185.0,229.0,312.0
5484,營業利益,-56.0,-36.0,-35.0,-33.0,-19.0,-20.0,-21.0,25.0
5484,營業外收入及支出,9.0,-1.0,2.0,3.0,10.0,-9.0,5.0,-6.0
5484,稅後淨利,-26.0,-26.0,-39.0,-28.0,-9.0,-27.0,-16.0,14.0
5484,每股盈餘,-0.23,-0.22,-0.34,-0.25,-0.08,-0.23,-0.14,0.12
6116,營業收入淨額,5132.0,4443.0,6152.0,6658.0,4710.0,6224.0,9344.0,6961.0
6116,營業利益,970.0,846.0,1201.0,2198.0,866.0,1955.0,3522.0,2300.0
6116,營業外收入及支出,294.0,26.0,463.0,-30.0,309.0,-125.0,-100.0,53.0
6116,稅後淨利,767.0,851.0,1638.0,2154.0,724.0,1693.0,3773.0,2370.0
6116,每股盈餘,0.26,0.27,0.52,0.67,0.32,0.57,1.03,0.73
6120,營業收入淨額,5333.0,4712.0,6055.0,7659.0,6137.0,8076.0,8232.0,8434.0
6120,營業利益,-86.0,-251.0,10.0,173.0,108.0,92.0,341.0,105.0
6120,營業外收入及支出,173.0,640.0,54.0,5.0,42.0,93.0,-47.0,86.0
6120,稅後淨利,121.0,-473.0,-38.0,105.0,4.0,67.0,108.0,121.0
6120,每股盈餘,0.13,0.2,0.08,0.18,0.12,0.21,0.14,0.19
6131,營業收入淨額,,7.0,6.0,9.0,8.0,14.0,20.0,35.0
6131,營業利益,,-83.0,-14.0,-13.0,-18.0,-10.0,-37.0,-24.0
6131,營業外收入及支出,,-2.0,7.0,224.0,4.0,-5.0,-3.0,22.0
6131,稅後淨利,,-85.0,-7.0,-11.0,-15.0,-16.0,-43.0,-31.0
6131,每股盈餘,,-0.83,-0.08,2.07,-0.14,-0.16,-0.42,-0.01
6164,營業收入淨額,335.0,272.0,260.0,309.0,344.0,339.0,325.0,355.0
6164,營業利益,10.0,-11.0,-4.0,8.0,21.0,26.0,28.0,22.0
6164,營業外收入及支出,-7.0,4.0,3.0,3.0,11.0,-6.0,-7.0,-9.0
6164,稅後淨利,5.0,6.0,0.0,12.0,23.0,14.0,8.0,10.0
6164,每股盈餘,0.01,0.01,-0.05,0.06,0.22,0.14,0.06,0.07
6168,營業收入淨額,761.0,774.0,754.0,850.0,753.0,689.0,743.0,740.0
6168,營業利益,57.0,57.0,73.0,123.0,64.0,33.0,26.0,38.0
6168,營業外收入及支出,30.0,-12.0,-10.0,18.0,8.0,-45.0,31.0,-8.0
6168,稅後淨利,74.0,43.0,41.0,128.0,67.0,-16.0,27.0,29.0
6168,每股盈餘,0.36,0.21,0.23,0.62,0.34,-0.07,0.18,0.12
6176,營業收入淨額,10733.0,11219.0,14771.0,14485.0,12780.0,12364.0,14181.0,10656.0
6176,營業利益,672.0,662.0,1277.0,1228.0,1297.0,1166.0,1138.0,1213.0
6176,營業外收入及支出,1221.0,-485.0,-203.0,-210.0,-240.0,-164.0,936.0,125.0
6176,稅後淨利,1397.0,155.0,747.0,801.0,734.0,759.0,1108.0,1138.0
6176,每股盈餘,3.1,0.31,1.71,1.68,1.64,1.55,2.35,2.32
6209,營業收入淨額,894.0,750.0,820.0,998.0,946.0,891.0,988.0,1121.0
6209,營業利益,-88.0,-76.0,-68.0,-67.0,-46.0,-46.0,-32.0,11.0
6209,營業外收入及支出,15.0,9.0,37.0,6.0,-5.0,42.0,18.0,33.0
6209,稅後淨利,-108.0,-37.0,-68.0,-47.0,-44.0,19.0,-31.0,47.0
6209,每股盈餘,-0.36,-0.27,-0.34,-0.2,-0.32,0.01,0.01,0.29
6225,營業收入淨額,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
6225,營業利益,-9.0,-3.0,-4.0,-4.0,-6.0,-5.0,-4.0,-7.0
6225,營業外收入及支出,0.0,0.0,0.0,0.0,4.0,1.0,-2.0,4.0
6225,稅後淨利,-9.0,-3.0,-3.0,-3.0,-2.0,-4.0,-7.0,-3.0
6225,每股盈餘,-0.08,-0.03,-0.04,-0.04,-0.02,-0.04,-0.07,-0.03
6226,營業收入淨額,328.0,403.0,243.0,241.0,278.0,240.0,248.0,221.0
6226,營業利益,12.0,29.0,1.0,-6.0,32.0,0.0,2.0,-5.0
6226,營業外收入及支出,-1.0,1.0,-12.0,12.0,-2.0,14.0,36.0,22.0
6226,稅後淨利,16.0,24.0,41.0,-49.0,20.0,5.0,53.0,-29.0
6226,每股盈餘,0.02,0.14,-0.16,0.07,0.23,0.04,0.38,0.13
6278,營業收入淨額,6839.0,6024.0,6351.0,6608.0,6529.0,6842.0,8473.0,8304.0
6278,營業利益,292.0,2.0,63.0,55.0,161.0,164.0,378.0,321.0
6278,營業外收入及支出,-156.0,98.0,142.0,379.0,89.0,-30.0,-119.0,-72.0
6278,稅後淨利,-16.0,112.0,158.0,35.0,194.0,91.0,165.0,178.0
6278,每股盈餘,0.03,0.43,0.67,1.03,0.66,0.29,0.47,0.62
6288,營業收入淨額,834.0,824.0,781.0,622.0,669.0,564.0,620.0,590.0
6288,營業利益,19.0,65.0,29.0,31.0,21.0,-4.0,16.0,33.0
6288,營業外收入及支出,24.0,-15.0,36.0,1.0,8.0,-33.0,38.0,-17.0
6288,稅後淨利,31.0,41.0,21.0,21.0,42.0,-55.0,45.0,4.0
6288,每股盈餘,0.2,0.27,0.42,0.14,0.28,-0.36,0.29,0.02
6289,營業收入淨額,45.0,69.0,52.0,73.0,55.0,47.0,51.0,43.0
6289,營業利益,-49.0,-39.0,-60.0,-56.0,-75.0,-64.0,-55.0,-64.0
6289,營業外收入及支出,240.0,7.0,-13.0,12.0,130.0,0.0,8.0,13.0
6289,稅後淨利,-9.0,-31.0,-54.0,-33.0,-45.0,-73.0,-47.0,-55.0
6289,每股盈餘,0.71,-0.12,-0.27,-0.16,0.21,-0.27,-0.18,-0.2
6405,營業收入淨額,203.0,216.0,250.0,236.0,211.0,162.0,225.0,213.0
6405,營業利益,2.0,3.0,36.0,30.0,21.0,-14.0,42.0,3.0
6405,營業外收入及支出,21.0,-13.0,-13.0,-5.0,1.0,-31.0,13.0,-15.0
6405,稅後淨利,19.0,-3.0,25.0,23.0,18.0,-38.0,46.0,-11.0
6405,每股盈餘,0.28,-0.1,0.29,0.31,0.28,-0.56,0.7,-0.15
6443,營業收入淨額,1004.0,1364.0,1692.0,1688.0,1558.0,1698.0,1799.0,1740.0
6443,營業利益,-220.0,-252.0,-403.0,-43.0,-138.0,-238.0,14.0,-211.0
6443,營業外收入及支出,-61.0,-23.0,-29.0,-32.0,-30.0,-17.0,-29.0,-33.0
6443,稅後淨利,-266.0,-249.0,-423.0,-75.0,-174.0,-266.0,-1.0,-203.0
6443,每股盈餘,-0.56,-0.52,-1.0,-0.18,-0.41,-0.62,-0.04,-0.48
6477,營業收入淨額,265.0,430.0,388.0,333.0,185.0,98.0,220.0,66.0
6477,營業利益,80.0,47.0,51.0,61.0,39.0,0.0,16.0,-58.0
6477,營業外收入及支出,-18.0,-8.0,-30.0,-12.0,-11.0,-11.0,-16.0,-7.0
6477,稅後淨利,52.0,35.0,20.0,43.0,27.0,-13.0,8.0,-67.0
6477,每股盈餘,0.55,0.39,0.24,0.52,0.32,-0.17,0.03,-0.81
8105,營業收入淨額,2683.0,2532.0,3073.0,3427.0,3079.0,3011.0,3074.0,2973.0
8105,營業利益,34.0,66.0,131.0,240.0,261.0,324.0,147.0,72.0
8105,營業外收入及支出,107.0,-33.0,-2.0,36.0,12.0,-179.0,145.0,-43.0
8105,稅後淨利,74.0,14.0,88.0,208.0,204.0,106.0,276.0,28.0
8105,每股盈餘,0.17,0.03,0.2,0.47,0.46,0.24,0.61,0.06
8215,營業收入淨額,3019.0,2960.0,2604.0,2781.0,2670.0,3078.0,3214.0,3218.0
8215,營業利益,71.0,156.0,-9.0,93.0,87.0,125.0,-73.0,-317.0
8215,營業外收入及支出,-35.0,-28.0,146.0,79.0,-9.0,32.0,132.0,-10.0
8215,稅後淨利,171.0,87.0,4.0,82.0,83.0,60.0,228.0,-387.0
8215,每股盈餘,0.08,0.34,0.4,0.53,0.23,0.48,0.17,-1.03
2314,營業收入淨額,1896.0,1644.0,1951.0,2000.0,1878.0,1722.0,1880.0,1881.0
2314,營業利益,1.0,0.0,16.0,29.0,76.0,66.0,39.0,52.0
2314,營業外收入及支出,13.0,5.0,7.0,6.0,0.0,-2.0,16.0,-3.0
2314,稅後淨利,-10.0,3.0,8.0,26.0,66.0,47.0,51.0,32.0
2314,每股盈餘,0.02,0.01,0.08,0.12,0.28,0.27,0.23,0.18
2321,營業收入淨額,594.0,592.0,621.0,915.0,789.0,761.0,1177.0,879.0
2321,營業利益,-26.0,-42.0,-18.0,-20.0,-13.0,-15.0,8.0,12.0
2321,營業外收入及支出,33.0,1.0,-8.0,8.0,21.0,-22.0,2.0,6.0
2321,稅後淨利,6.0,-41.0,-28.0,-12.0,9.0,-37.0,8.0,18.0
2321,每股盈餘,0.03,-0.11,-0.07,-0.03,0.02,-0.13,0.0,0.05
2332,營業收入淨額,5204.0,4982.0,5007.0,4901.0,4678.0,4730.0,5864.0,5535.0
2332,營業利益,55.0,61.0,14.0,-62.0,-216.0,-194.0,155.0,-316.0
2332,營業外收入及支出,-98.0,2.0,123.0,158.0,53.0,-2.0,20.0,-17.0
2332,稅後淨利,-169.0,34.0,16.0,31.0,-245.0,-92.0,74.0,-281.0
2332,每股盈餘,-0.08,0.02,0.11,0.06,-0.13,-0.34,0.18,-0.6
2345,營業收入淨額,9700.0,9104.0,10187.0,8872.0,8825.0,8562.0,8429.0,7591.0
2345,營業利益,731.0,667.0,871.0,770.0,834.0,779.0,728.0,591.0
2345,營業外收入及支出,255.0,-82.0,-80.0,-23.0,23.0,63.0,29.0,12.0
2345,稅後淨利,831.0,518.0,667.0,654.0,633.0,513.0,614.0,480.0
2345,每股盈餘,1.44,0.94,1.14,1.2,1.17,1.19,0.99,0.89
2412,營業收入淨額,53343.0,53632.0,60885.0,56737.0,55359.0,54533.0,58334.0,58518.0
2412,營業利益,12053.0,10943.0,10434.0,12417.0,12319.0,11533.0,9955.0,11491.0
2412,營業外收入及支出,477.0,140.0,308.0,166.0,554.0,266.0,-227.0,389.0
2412,稅後淨利,10063.0,8992.0,8924.0,10504.0,10765.0,9846.0,8620.0,9914.0
2412,每股盈餘,1.27,1.13,1.12,1.31,1.35,1.24,1.0,1.23
2419,營業收入淨額,1713.0,1890.0,2133.0,2270.0,2159.0,1986.0,2711.0,1983.0
2419,營業利益,117.0,56.0,104.0,178.0,147.0,133.0,280.0,165.0
2419,營業外收入及支出,-51.0,13.0,-1.0,12.0,27.0,-73.0,-3.0,-36.0
2419,稅後淨利,55.0,45.0,123.0,136.0,128.0,36.0,223.0,97.0
2419,每股盈餘,0.14,0.1,0.38,0.52,0.47,0.07,0.85,0.39
2439,營業收入淨額,6709.0,4359.0,10311.0,6485.0,5368.0,4515.0,6041.0,4933.0
2439,營業利益,179.0,-47.0,888.0,596.0,594.0,494.0,710.0,629.0
2439,營業外收入及支出,-37.0,-47.0,1568.0,141.0,73.0,-97.0,235.0,512.0
2439,稅後淨利,184.0,-116.0,641.0,427.0,451.0,286.0,715.0,396.0
2439,每股盈餘,0.38,-0.36,11.23,3.25,2.89,1.74,4.03,5.01
2444,營業收入淨額,307.0,292.0,373.0,415.0,419.0,330.0,361.0,425.0
2444,營業利益,-21.0,-34.0,-1.0,16.0,16.0,2.0,-13.0,17.0
2444,營業外收入及支出,12.0,-3.0,-5.0,0.0,1.0,-15.0,6.0,-10.0
2444,稅後淨利,-9.0,-34.0,-6.0,15.0,17.0,-15.0,-6.0,6.0
2444,每股盈餘,-0.09,-0.33,-0.07,0.17,0.2,-0.15,-0.08,0.08
2450,營業收入淨額,7500.0,9081.0,9492.0,9280.0,9181.0,8925.0,9173.0,9375.0
2450,營業利益,-41.0,75.0,128.0,186.0,241.0,134.0,171.0,250.0
2450,營業外收入及支出,71.0,77.0,92.0,89.0,52.0,43.0,123.0,67.0
2450,稅後淨利,32.0,174.0,191.0,231.0,247.0,153.0,250.0,270.0
2450,每股盈餘,0.13,0.72,0.77,0.93,1.0,0.62,1.02,1.09
2455,營業收入淨額,552.0,563.0,604.0,500.0,563.0,493.0,466.0,460.0
2455,營業利益,137.0,147.0,147.0,115.0,138.0,116.0,87.0,109.0
2455,營業外收入及支出,28.0,-7.0,-14.0,1.0,4.0,-26.0,-10.0,-15.0
2455,稅後淨利,139.0,112.0,115.0,93.0,118.0,74.0,87.0,85.0
2455,每股盈餘,0.75,0.61,0.6,0.51,0.65,0.41,0.28,0.41
2485,營業收入淨額,2130.0,1625.0,2125.0,2209.0,2214.0,2121.0,2503.0,2987.0
2485,營業利益,1.0,-82.0,-25.0,48.0,38.0,75.0,26.0,202.0
2485,營業外收入及支出,195.0,-65.0,41.0,36.0,55.0,-239.0,131.0,-133.0
2485,稅後淨利,153.0,-98.0,41.0,63.0,87.0,-134.0,136.0,38.0
2485,每股盈餘,0.5,-0.3,0.04,0.2,0.28,-0.42,0.44,0.17
2496,營業收入淨額,227.0,219.0,244.0,226.0,228.0,125.0,92.0,35.0
2496,營業利益,38.0,37.0,25.0,41.0,48.0,35.0,35.0,-1.0
2496,營業外收入及支出,5.0,-1.0,-1.0,3.0,3.0,3.0,1.0,1.0
2496,稅後淨利,28.0,34.0,37.0,39.0,44.0,29.0,38.0,0.0
2496,每股盈餘,1.56,2.01,2.24,2.39,2.62,2.22,3.65,0.01
2498,營業收入淨額,6774.0,8789.0,15747.0,15706.0,16136.0,14531.0,22248.0,22230.0
2498,營業利益,-3161.0,-5179.0,-9582.0,-3289.0,-2197.0,-2358.0,-3567.0,-1997.0
2498,營業外收入及支出,1091.0,31574.0,-242.0,154.0,237.0,317.0,220.0,208.0
2498,稅後淨利,-3345.0,-10234.0,-9327.0,-2953.0,-2217.0,-1916.0,-3240.0,-1736.0
2498,每股盈餘,-2.53,25.7,-11.93,-3.8,-2.37,-2.47,-3.76,-2.18
3025,營業收入淨額,119.0,96.0,198.0,113.0,136.0,81.0,136.0,128.0
3025,營業利益,-16.0,-7.0,27.0,-3.0,12.0,-15.0,4.0,10.0
3025,營業外收入及支出,6.0,-2.0,-3.0,1.0,1.0,-4.0,7.0,1.0
3025,稅後淨利,-9.0,-8.0,23.0,-2.0,12.0,-20.0,9.0,5.0
3025,每股盈餘,-0.14,-0.13,0.33,-0.03,0.18,-0.27,0.14,0.14
3027,營業收入淨額,125.0,262.0,249.0,208.0,212.0,165.0,249.0,276.0
3027,營業利益,20.0,-26.0,-185.0,-29.0,-24.0,-28.0,-42.0,7.0
3027,營業外收入及支出,13.0,13.0,-4.0,20.0,1.0,17.0,9.0,15.0
3027,稅後淨利,21.0,-18.0,-183.0,-11.0,-15.0,-18.0,-28.0,11.0
3027,每股盈餘,0.09,-0.18,-1.83,-0.1,-0.24,-0.15,-0.27,0.13
3045,營業收入淨額,28540.0,30306.0,31763.0,28763.0,27804.0,28841.0,30558.0,28449.0
3045,營業利益,4945.0,4739.0,4303.0,4821.0,4894.0,5074.0,4684.0,5091.0
3045,營業外收入及支出,-117.0,-175.0,-1121.0,-92.0,-77.0,-171.0,-344.0,-125.0
3045,稅後淨利,4064.0,3711.0,2889.0,4181.0,4080.0,4159.0,3954.0,4204.0
3045,每股盈餘,1.39,1.28,0.9,1.46,1.41,1.46,1.26,1.47
3047,營業收入淨額,1875.0,1338.0,1460.0,1512.0,1399.0,1262.0,1447.0,1236.0
3047,營業利益,70.0,-50.0,-40.0,-7.0,11.0,5.0,43.0,5.0
3047,營業外收入及支出,32.0,-11.0,-9.0,16.0,5.0,-67.0,2.0,-23.0
3047,稅後淨利,67.0,-68.0,-72.0,-5.0,5.0,-63.0,31.0,-19.0
3047,每股盈餘,-0.02,-0.5,-0.53,-0.12,-0.06,-0.28,0.16,-0.13
3062,營業收入淨額,2395.0,2000.0,2769.0,2349.0,1821.0,2317.0,2431.0,2219.0
3062,營業利益,11.0,29.0,37.0,28.0,-39.0,64.0,-39.0,52.0
3062,營業外收入及支出,77.0,-14.0,7.0,21.0,88.0,-31.0,153.0,4.0
3062,稅後淨利,51.0,8.0,43.0,36.0,2.0,16.0,100.0,41.0
3062,每股盈餘,0.21,0.04,0.14,0.13,0.1,0.06,0.31,0.14
3311,營業收入淨額,487.0,511.0,584.0,664.0,509.0,529.0,543.0,626.0
3311,營業利益,-92.0,-33.0,-24.0,-18.0,-44.0,-40.0,-60.0,-36.0
3311,營業外收入及支出,31.0,15.0,23.0,31.0,13.0,-30.0,48.0,13.0
3311,稅後淨利,-66.0,-17.0,-13.0,9.0,-28.0,-67.0,-22.0,-1.0
3311,每股盈餘,-0.38,-0.09,0.0,0.05,-0.15,-0.36,-0.13,-0.12
3380,營業收入淨額,3950.0,3989.0,4362.0,4838.0,5092.0,4765.0,5136.0,5075.0
3380,營業利益,-171.0,-64.0,40.0,177.0,173.0,222.0,130.0,150.0
3380,營業外收入及支出,20.0,25.0,35.0,30.0,28.0,-8.0,51.0,-18.0
3380,稅後淨利,-103.0,-79.0,45.0,154.0,153.0,91.0,146.0,38.0
3380,每股盈餘,-0.31,-0.13,0.16,0.37,0.34,0.4,0.28,0.22
3419,營業收入淨額,538.0,439.0,478.0,522.0,523.0,610.0,862.0,730.0
3419,營業利益,13.0,-4.0,-122.0,3.0,12.0,24.0,42.0,25.0
3419,營業外收入及支出,23.0,-11.0,11.0,6.0,1.0,-7.0,46.0,25.0
3419,稅後淨利,35.0,-15.0,-111.0,7.0,28.0,11.0,77.0,49.0
3419,每股盈餘,0.3,-0.11,-0.92,0.06,0.09,0.09,0.65,0.42
3596,營業收入淨額,7087.0,4788.0,5361.0,5111.0,4884.0,4754.0,5470.0,5864.0
3596,營業利益,297.0,215.0,211.0,191.0,272.0,245.0,322.0,436.0
3596,營業外收入及支出,9.0,82.0,-2.0,60.0,-2.0,-186.0,26.0,-48.0
3596,稅後淨利,176.0,275.0,127.0,257.0,381.0,100.0,187.0,274.0
3596,每股盈餘,1.3,1.19,0.7,1.04,1.2,0.26,1.27,1.79
3682,營業收入淨額,3712.0,3574.0,3679.0,3388.0,3302.0,3339.0,3904.0,3426.0
3682,營業利益,-1190.0,-1152.0,-1379.0,-925.0,-758.0,-1129.0,-1859.0,-1667.0
3682,營業外收入及支出,156.0,-10.0,-136.0,12.0,19.0,44.0,69.0,43.0
3682,稅後淨利,-768.0,-420.0,-1586.0,-758.0,-619.0,-901.0,-1480.0,-1344.0
3682,每股盈餘,-0.18,-0.1,-0.41,-0.18,-0.14,-0.21,-0.34,-0.31
3694,營業收入淨額,1623.0,1380.0,1677.0,1818.0,1552.0,1181.0,1376.0,1878.0
3694,營業利益,-2.0,-58.0,7.0,12.0,13.0,0.0,16.0,71.0
3694,營業外收入及支出,-22.0,20.0,-4.0,15.0,14.0,-22.0,0.0,-25.0
3694,稅後淨利,-24.0,-33.0,3.0,32.0,26.0,-21.0,15.0,47.0
3694,每股盈餘,-0.16,-0.26,0.02,0.2,0.2,-0.17,0.12,0.35
3704,營業收入淨額,4800.0,3966.0,4956.0,5016.0,4711.0,4458.0,5260.0,5249.0
3704,營業利益,-375.0,-29.0,-227.0,39.0,-183.0,-160.0,153.0,33.0
3704,營業外收入及支出,64.0,-35.0,-18.0,21.0,58.0,-154.0,17.0,-114.0
3704,稅後淨利,-350.0,-58.0,-204.0,46.0,-80.0,-297.0,145.0,-63.0
3704,每股盈餘,-0.69,-0.17,-0.47,0.06,-0.24,-0.67,0.35,-0.14
4904,營業收入淨額,21621.0,21667.0,24788.0,22865.0,21936.0,22480.0,24139.0,23319.0
4904,營業利益,3581.0,3251.0,2915.0,3735.0,3785.0,3781.0,2988.0,4260.0
4904,營業外收入及支出,-206.0,-160.0,-205.0,-267.0,-248.0,-334.0,-364.0,-373.0
4904,稅後淨利,2864.0,2558.0,2326.0,3061.0,3145.0,3025.0,2509.0,3541.0
4904,每股盈餘,0.82,0.75,0.69,0.88,0.9,0.87,0.67,0.98
4906,營業收入淨額,4084.0,3722.0,3415.0,2961.0,3321.0,3883.0,3616.0,3830.0
4906,營業利益,-159.0,-56.0,-144.0,-134.0,11.0,226.0,101.0,155.0
4906,營業外收入及支出,49.0,116.0,31.0,298.0,27.0,13.0,88.0,88.0
4906,稅後淨利,-115.0,-103.0,-163.0,-99.0,50.0,82.0,117.0,114.0
4906,每股盈餘,-0.32,0.14,-0.28,0.53,0.14,0.63,0.5,0.7
5388,營業收入淨額,7300.0,7963.0,10460.0,10605.0,9464.0,8457.0,9198.0,9575.0
5388,營業利益,103.0,210.0,448.0,458.0,360.0,269.0,474.0,521.0
5388,營業外收入及支出,121.0,26.0,12.0,15.0,8.0,15.0,34.0,3.0
5388,稅後淨利,13.0,211.0,393.0,388.0,289.0,231.0,401.0,416.0
5388,每股盈餘,0.56,0.76,1.54,1.6,1.31,0.94,1.71,1.72
6136,營業收入淨額,135.0,169.0,167.0,180.0,172.0,188.0,175.0,177.0
6136,營業利益,-8.0,4.0,-3.0,-9.0,-7.0,-2.0,-9.0,-19.0
6136,營業外收入及支出,7.0,1.0,40.0,108.0,5.0,81.0,5.0,194.0
6136,稅後淨利,-2.0,3.0,-6.0,98.0,2.0,-9.0,-4.0,104.0
6136,每股盈餘,-0.02,0.02,0.25,0.85,-0.02,0.63,-0.04,1.51
6142,營業收入淨額,724.0,700.0,730.0,843.0,921.0,846.0,926.0,976.0
6142,營業利益,-88.0,-102.0,-83.0,-69.0,-15.0,-41.0,-15.0,-38.0
6142,營業外收入及支出,28.0,4.0,14.0,-3.0,6.0,-15.0,23.0,-7.0
6142,稅後淨利,-60.0,-101.0,-74.0,-71.0,-8.0,-71.0,10.0,-49.0
