,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
1449,本期產生現金流量,50.0,-82.0,29.0,-23.0,58.0,-62.0,-39.0,-7.0
1451,來自營運之現金流量,-335.0,43.0,265.0,246.0,55.0,-32.0,300.0,815.0
1451,投資活動之現金流量,347.0,-1441.0,226.0,605.0,831.0,646.0,-38.0,-37.0
1451,籌資活動之現金流量,-76.0,-27.0,-1886.0,105.0,-195.0,-82.0,36.0,-792.0
1451,本期產生現金流量,-20.0,-1496.0,-1441.0,954.0,678.0,473.0,316.0,-71.0
1452,來自營運之現金流量,19.0,163.0,49.0,-48.0,136.0,-49.0,-40.0,461.0
1452,投資活動之現金流量,-34.0,-4.0,-81.0,-26.0,-49.0,-16.0,344.0,-142.0
1452,籌資活動之現金流量,0.0,0.0,0.0,-159.0,0.0,0.0,0.0,-239.0
1452,本期產生現金流量,-14.0,159.0,-33.0,-234.0,87.0,-68.0,306.0,80.0
1453,來自營運之現金流量,36.0,-215.0,-97.0,16.0,10.0,-23.0,-24.0,-11.0
1453,投資活動之現金流量,2.0,219.0,196.0,9.0,0.0,-7.0,5.0,-3.0
1453,籌資活動之現金流量,10.0,-15.0,-97.0,-13.0,-12.0,30.0,19.0,18.0
1453,本期產生現金流量,47.0,-11.0,1.0,12.0,-2.0,0.0,0.0,4.0
1454,來自營運之現金流量,5.0,36.0,-15.0,41.0,34.0,-42.0,12.0,13.0
1454,投資活動之現金流量,-4.0,-94.0,91.0,22.0,-117.0,-2.0,7.0,-10.0
1454,籌資活動之現金流量,-80.0,-25.0,30.0,-90.0,80.0,115.0,-80.0,-6.0
1454,本期產生現金流量,-78.0,-83.0,106.0,-26.0,-4.0,71.0,-61.0,-4.0
1455,來自營運之現金流量,-31.0,-168.0,-171.0,358.0,264.0,-262.0,38.0,156.0
1455,投資活動之現金流量,-19.0,-54.0,-74.0,-79.0,-19.0,-32.0,-24.0,-33.0
1455,籌資活動之現金流量,52.0,203.0,184.0,-195.0,-340.0,361.0,-141.0,-492.0
1455,本期產生現金流量,2.0,-19.0,-61.0,85.0,-95.0,67.0,-128.0,-370.0
1456,來自營運之現金流量,-7.0,-12.0,-83.0,-167.0,31.0,109.0,124.0,-103.0
1456,投資活動之現金流量,10.0,-3.0,-23.0,25.0,-35.0,0.0,-2.0,0.0
1456,籌資活動之現金流量,-4.0,17.0,106.0,134.0,-22.0,-71.0,-121.0,102.0
1456,本期產生現金流量,-1.0,1.0,0.0,-8.0,-26.0,39.0,1.0,-1.0
1457,來自營運之現金流量,191.0,129.0,139.0,38.0,-52.0,332.0,87.0,358.0
1457,投資活動之現金流量,-454.0,-1797.0,-1526.0,222.0,148.0,15.0,-14.0,-87.0
1457,籌資活動之現金流量,98.0,1495.0,911.0,230.0,-20.0,-66.0,-122.0,-325.0
1457,本期產生現金流量,-166.0,-173.0,-477.0,491.0,77.0,277.0,-51.0,-56.0
1459,來自營運之現金流量,-703.0,-169.0,-33.0,-4.0,9.0,64.0,-149.0,-22.0
1459,投資活動之現金流量,22.0,-4.0,-278.0,543.0,-674.0,-410.0,441.0,190.0
1459,籌資活動之現金流量,846.0,-50.0,287.0,-697.0,774.0,256.0,-494.0,-61.0
1459,本期產生現金流量,102.0,-220.0,-32.0,-155.0,103.0,-93.0,-202.0,106.0
1460,來自營運之現金流量,406.0,8.0,349.0,-380.0,154.0,-82.0,137.0,69.0
1460,投資活動之現金流量,-327.0,-438.0,-589.0,-504.0,-526.0,-622.0,-220.0,-171.0
1460,籌資活動之現金流量,-308.0,444.0,330.0,315.0,456.0,869.0,14.0,187.0
1460,本期產生現金流量,-225.0,14.0,86.0,-569.0,87.0,160.0,-69.0,83.0
1463,來自營運之現金流量,126.0,2.0,5.0,474.0,95.0,-55.0,180.0,247.0
1463,投資活動之現金流量,-5.0,0.0,-15.0,14.0,-3.0,0.0,49.0,65.0
1463,籌資活動之現金流量,-133.0,0.0,0.0,-542.0,-48.0,0.0,-233.0,-255.0
1463,本期產生現金流量,-13.0,2.0,-10.0,-54.0,43.0,-55.0,-4.0,57.0
1464,來自營運之現金流量,-160.0,-188.0,44.0,-80.0,-98.0,-23.0,263.0,121.0
1464,投資活動之現金流量,-713.0,-1263.0,-973.0,297.0,-560.0,-472.0,-1431.0,-76.0
1464,籌資活動之現金流量,865.0,696.0,826.0,627.0,1012.0,165.0,1345.0,131.0
1464,本期產生現金流量,40.0,-758.0,-167.0,895.0,362.0,-399.0,148.0,80.0
1465,來自營運之現金流量,77.0,-111.0,-14.0,72.0,52.0,-14.0,150.0,17.0
1465,投資活動之現金流量,-110.0,134.0,-44.0,95.0,-44.0,55.0,-58.0,12.0
1465,籌資活動之現金流量,-22.0,8.0,2.0,-61.0,-50.0,4.0,-135.0,-50.0
1465,本期產生現金流量,-35.0,22.0,-64.0,105.0,-39.0,15.0,-34.0,-38.0
1466,來自營運之現金流量,132.0,-82.0,61.0,215.0,-59.0,-102.0,185.0,-76.0
1466,投資活動之現金流量,-16.0,-32.0,-42.0,-56.0,-39.0,-136.0,-70.0,-47.0
1466,籌資活動之現金流量,-8.0,73.0,-11.0,-282.0,193.0,114.0,-26.0,6.0
1466,本期產生現金流量,108.0,-41.0,8.0,-123.0,95.0,-124.0,88.0,-117.0
1467,來自營運之現金流量,-74.0,-153.0,247.0,-80.0,-123.0,103.0,103.0,150.0
1467,投資活動之現金流量,19.0,-154.0,-99.0,-200.0,48.0,-98.0,-243.0,-106.0
1467,籌資活動之現金流量,151.0,131.0,-82.0,95.0,102.0,167.0,159.0,-104.0
1467,本期產生現金流量,68.0,-149.0,63.0,-182.0,45.0,120.0,-103.0,-68.0
1468,來自營運之現金流量,38.0,3.0,-72.0,34.0,4.0,-11.0,-38.0,18.0
1468,投資活動之現金流量,-27.0,1.0,29.0,-37.0,-18.0,-16.0,-15.0,10.0
1468,籌資活動之現金流量,15.0,82.0,9.0,-18.0,9.0,15.0,16.0,-16.0
1468,本期產生現金流量,26.0,84.0,-27.0,-34.0,-7.0,-7.0,-7.0,22.0
1470,來自營運之現金流量,48.0,14.0,25.0,4.0,45.0,24.0,34.0,1.0
1470,投資活動之現金流量,-18.0,7.0,-64.0,-36.0,2.0,-112.0,-29.0,33.0
1470,籌資活動之現金流量,-4.0,20.0,29.0,-47.0,0.0,0.0,0.0,-51.0
1470,本期產生現金流量,27.0,40.0,-9.0,-79.0,48.0,-89.0,7.0,-20.0
1472,來自營運之現金流量,-13.0,-13.0,4.0,11.0,-10.0,-49.0,47.0,-15.0
1472,投資活動之現金流量,-18.0,-16.0,-6.0,-10.0,-7.0,-3.0,-17.0,190.0
1472,籌資活動之現金流量,-8.0,39.0,18.0,-45.0,-19.0,31.0,9.0,-126.0
1472,本期產生現金流量,-40.0,10.0,16.0,-43.0,-34.0,-23.0,38.0,49.0
1473,來自營運之現金流量,-366.0,-102.0,455.0,-41.0,-93.0,348.0,361.0,37.0
1473,投資活動之現金流量,-48.0,-233.0,171.0,-264.0,-492.0,448.0,-114.0,-165.0
1473,籌資活動之現金流量,464.0,258.0,-368.0,71.0,25.0,-253.0,-104.0,124.0
1473,本期產生現金流量,118.0,-109.0,227.0,-236.0,-555.0,419.0,198.0,-61.0
1474,來自營運之現金流量,133.0,18.0,-51.0,53.0,108.0,1.0,26.0,51.0
1474,投資活動之現金流量,-93.0,-59.0,-1.0,-57.0,-43.0,-29.0,-49.0,-37.0
1474,籌資活動之現金流量,-171.0,-44.0,195.0,61.0,53.0,208.0,37.0,-75.0
1474,本期產生現金流量,-118.0,-91.0,156.0,56.0,104.0,186.0,13.0,-62.0
1475,來自營運之現金流量,-15.0,-10.0,-11.0,-5.0,-10.0,0.0,22.0,-1.0
1475,投資活動之現金流量,1.0,11.0,-3.0,5.0,0.0,-26.0,-18.0,-1.0
1475,籌資活動之現金流量,-1.0,-3.0,-7.0,-13.0,-8.0,-8.0,-8.0,-21.0
1475,本期產生現金流量,-14.0,-2.0,-23.0,-14.0,-16.0,-36.0,-15.0,-19.0
1476,來自營運之現金流量,666.0,1136.0,988.0,825.0,103.0,929.0,1228.0,951.0
1476,投資活動之現金流量,-301.0,-98.0,-3983.0,-273.0,-73.0,-300.0,-238.0,-125.0
1476,籌資活動之現金流量,98.0,-12.0,-119.0,-3013.0,15.0,172.0,-53.0,-3216.0
1476,本期產生現金流量,529.0,1021.0,-2701.0,-2705.0,-67.0,737.0,997.0,-2408.0
1477,來自營運之現金流量,-567.0,445.0,758.0,844.0,176.0,-42.0,84.0,750.0
1477,投資活動之現金流量,-78.0,-51.0,-100.0,-91.0,-66.0,-32.0,-85.0,-191.0
1477,籌資活動之現金流量,15.0,331.0,-351.0,-1096.0,-253.0,159.0,300.0,-1877.0
1477,本期產生現金流量,-573.0,702.0,287.0,-347.0,-129.0,-2.0,331.0,-1363.0
4414,來自營運之現金流量,-530.0,110.0,174.0,830.0,-63.0,33.0,-42.0,49.0
4414,投資活動之現金流量,345.0,-501.0,-486.0,3746.0,-13024.0,-18.0,-77.0,-156.0
4414,籌資活動之現金流量,145.0,1010.0,-133.0,-1326.0,13096.0,28.0,4.0,5.0
4414,本期產生現金流量,267.0,517.0,-550.0,3339.0,7.0,37.0,-95.0,-106.0
4426,來自營運之現金流量,163.0,146.0,127.0,17.0,107.0,116.0,340.0,189.0
4426,投資活動之現金流量,-170.0,-168.0,-80.0,-89.0,-299.0,-242.0,-184.0,-199.0
4426,籌資活動之現金流量,-202.0,78.0,-35.0,46.0,92.0,139.0,54.0,216.0
4426,本期產生現金流量,-209.0,55.0,12.0,-26.0,-101.0,13.0,210.0,206.0
4438,來自營運之現金流量,-2133.0,-753.0,2270.0,-77.0,-2070.0,-582.0,2084.0,940.0
4438,投資活動之現金流量,-210.0,538.0,11.0,254.0,487.0,-336.0,-840.0,-442.0
4438,籌資活動之現金流量,1656.0,387.0,-1425.0,48.0,1014.0,156.0,143.0,-433.0
4438,本期產生現金流量,-676.0,181.0,843.0,243.0,-553.0,-846.0,1385.0,2.0
1503,來自營運之現金流量,332.0,104.0,681.0,-111.0,545.0,343.0,727.0,567.0
1503,投資活動之現金流量,-222.0,-163.0,48.0,-186.0,-235.0,-278.0,-51.0,-44.0
1503,籌資活動之現金流量,-302.0,503.0,-1060.0,-117.0,1.0,71.0,-820.0,-11.0
1503,本期產生現金流量,-179.0,465.0,-355.0,-385.0,344.0,8.0,-158.0,410.0
1504,來自營運之現金流量,1098.0,212.0,949.0,1732.0,1598.0,1613.0,530.0,1846.0
1504,投資活動之現金流量,-1667.0,3726.0,794.0,4.0,-1480.0,666.0,-1067.0,-269.0
1504,籌資活動之現金流量,211.0,357.0,-802.0,-1891.0,-1377.0,-775.0,-319.0,-541.0
1504,本期產生現金流量,-8.0,4038.0,717.0,14.0,-1261.0,669.0,-842.0,584.0
1506,來自營運之現金流量,50.0,-47.0,-2.0,0.0,56.0,-16.0,-55.0,47.0
1506,投資活動之現金流量,24.0,180.0,-61.0,-131.0,-37.0,-120.0,-42.0,-3.0
1506,籌資活動之現金流量,13.0,-172.0,38.0,54.0,37.0,123.0,75.0,-2.0
1506,本期產生現金流量,87.0,-30.0,-21.0,-72.0,66.0,-26.0,-31.0,20.0
1507,來自營運之現金流量,269.0,-1927.0,1721.0,160.0,-127.0,-816.0,973.0,731.0
1507,投資活動之現金流量,34.0,62.0,9.0,-126.0,66.0,33.0,-108.0,-159.0
1507,籌資活動之現金流量,-66.0,-7.0,-60.0,-926.0,-46.0,-4.0,-45.0,-1103.0
1507,本期產生現金流量,263.0,-1853.0,1645.0,-857.0,-63.0,-950.0,759.0,-593.0
1512,來自營運之現金流量,-35.0,65.0,-2.0,-3.0,93.0,-17.0,31.0,38.0
1512,投資活動之現金流量,6.0,-17.0,-100.0,84.0,-30.0,-82.0,-19.0,53.0
1512,籌資活動之現金流量,-160.0,365.0,63.0,-194.0,4.0,-33.0,-5.0,-84.0
1512,本期產生現金流量,-186.0,419.0,-43.0,-106.0,78.0,-165.0,6.0,-19.0
1513,來自營運之現金流量,343.0,-638.0,-21.0,1034.0,-337.0,-104.0,100.0,70.0
1513,投資活動之現金流量,-108.0,-315.0,-372.0,-104.0,-402.0,-268.0,-32.0,-146.0
1513,籌資活動之現金流量,-87.0,602.0,540.0,-769.0,624.0,333.0,96.0,210.0
1513,本期產生現金流量,144.0,-347.0,143.0,168.0,-106.0,-67.0,149.0,117.0
1514,來自營運之現金流量,-88.0,-156.0,420.0,-18.0,-238.0,438.0,-176.0,59.0
1514,投資活動之現金流量,25.0,-26.0,-42.0,-15.0,42.0,-2.0,6.0,-34.0
1514,籌資活動之現金流量,91.0,87.0,-152.0,-35.0,138.0,-369.0,243.0,-106.0
1514,本期產生現金流量,27.0,-93.0,227.0,-67.0,-57.0,66.0,73.0,-83.0
1515,來自營運之現金流量,176.0,67.0,556.0,-47.0,23.0,141.0,107.0,151.0
1515,投資活動之現金流量,-9.0,-123.0,-38.0,-57.0,-28.0,-19.0,-25.0,-16.0
1515,籌資活動之現金流量,-126.0,-3.0,-132.0,85.0,41.0,-54.0,-153.0,13.0
1515,本期產生現金流量,48.0,-67.0,382.0,-19.0,35.0,28.0,-58.0,124.0
1517,來自營運之現金流量,20.0,-37.0,35.0,56.0,-22.0,-39.0,61.0,44.0
1517,投資活動之現金流量,88.0,-12.0,21.0,-74.0,71.0,-33.0,-69.0,-54.0
1517,籌資活動之現金流量,0.0,0.0,-46.0,0.0,0.0,0.0,-114.0,0.0
1517,本期產生現金流量,101.0,-40.0,12.0,-17.0,48.0,-85.0,-106.0,-23.0
1519,來自營運之現金流量,47.0,292.0,-32.0,89.0,-162.0,-245.0,229.0,47.0
1519,投資活動之現金流量,-20.0,-13.0,-10.0,-19.0,119.0,-14.0,-44.0,112.0
1519,籌資活動之現金流量,-66.0,-295.0,72.0,-71.0,8.0,268.0,-172.0,-167.0
1519,本期產生現金流量,-42.0,-12.0,32.0,1.0,-33.0,0.0,8.0,-15.0
1521,來自營運之現金流量,256.0,-27.0,121.0,246.0,355.0,-140.0,99.0,140.0
1521,投資活動之現金流量,-20.0,-18.0,-27.0,-16.0,-14.0,-10.0,-77.0,-63.0
1521,籌資活動之現金流量,-37.0,37.0,-5.0,-435.0,-142.0,186.0,-60.0,-321.0
1521,本期產生現金流量,200.0,-7.0,88.0,-205.0,199.0,36.0,-39.0,-242.0
1522,來自營運之現金流量,309.0,37.0,688.0,187.0,552.0,152.0,544.0,603.0
1522,投資活動之現金流量,-538.0,-478.0,-1259.0,-211.0,-396.0,-9.0,-621.0,-498.0
1522,籌資活動之現金流量,250.0,517.0,316.0,77.0,-294.0,175.0,15.0,129.0
1522,本期產生現金流量,63.0,61.0,-279.0,64.0,-109.0,251.0,-68.0,201.0
1524,來自營運之現金流量,189.0,61.0,150.0,228.0,145.0,23.0,311.0,116.0
1524,投資活動之現金流量,-87.0,-152.0,-126.0,-115.0,-129.0,-128.0,-72.0,-33.0
1524,籌資活動之現金流量,-102.0,-70.0,18.0,-20.0,-21.0,49.0,-34.0,-4.0
1524,本期產生現金流量,0.0,-161.0,42.0,93.0,-5.0,-56.0,204.0,79.0
1525,來自營運之現金流量,-29.0,-71.0,-25.0,85.0,-70.0,-41.0,-20.0,51.0
1525,投資活動之現金流量,85.0,19.0,184.0,-41.0,-16.0,-97.0,317.0,57.0
1525,籌資活動之現金流量,-50.0,-20.0,20.0,-119.0,-62.0,62.0,0.0,-91.0
1525,本期產生現金流量,5.0,-77.0,182.0,-74.0,-148.0,-86.0,282.0,17.0
1526,來自營運之現金流量,-45.0,83.0,264.0,-37.0,-6.0,-11.0,47.0,33.0
1526,投資活動之現金流量,-3.0,-38.0,-37.0,-9.0,2.0,-12.0,1.0,-9.0
1526,籌資活動之現金流量,-85.0,-121.0,55.0,25.0,126.0,15.0,43.0,19.0
1526,本期產生現金流量,-119.0,-82.0,271.0,-9.0,134.0,-58.0,90.0,23.0
1527,來自營運之現金流量,608.0,-71.0,185.0,267.0,272.0,-386.0,625.0,119.0
1527,投資活動之現金流量,-432.0,72.0,78.0,408.0,-6.0,533.0,-532.0,-529.0
1527,籌資活動之現金流量,-20.0,-28.0,-290.0,-766.0,-250.0,-320.0,70.0,185.0
1527,本期產生現金流量,157.0,-27.0,-26.0,-91.0,16.0,-173.0,163.0,-226.0
1528,來自營運之現金流量,-61.0,-102.0,10.0,52.0,-115.0,-192.0,59.0,27.0
1528,投資活動之現金流量,-44.0,-17.0,-22.0,-19.0,-105.0,29.0,47.0,-215.0
1528,籌資活動之現金流量,198.0,-31.0,107.0,-197.0,326.0,301.0,-204.0,-324.0
1528,本期產生現金流量,95.0,-152.0,90.0,-162.0,122.0,120.0,-94.0,-528.0
1529,來自營運之現金流量,19.0,-6.0,-45.0,32.0,-102.0,-5.0,-12.0,5.0
1529,投資活動之現金流量,-79.0,-33.0,-23.0,150.0,14.0,-163.0,-1.0,-2.0
1529,籌資活動之現金流量,0.0,0.0,-5.0,0.0,0.0,258.0,-1.0,0.0
1529,本期產生現金流量,-60.0,-39.0,-73.0,183.0,-88.0,90.0,-14.0,3.0
1530,來自營運之現金流量,-73.0,55.0,149.0,99.0,-21.0,-124.0,94.0,224.0
1530,投資活動之現金流量,-39.0,22.0,-217.0,-137.0,-97.0,-71.0,-25.0,-4.0
1530,籌資活動之現金流量,71.0,-95.0,-86.0,-109.0,429.0,353.0,-39.0,-175.0
1530,本期產生現金流量,-48.0,-8.0,-154.0,-141.0,317.0,142.0,27.0,34.0
1531,來自營運之現金流量,-60.0,-117.0,-34.0,164.0,77.0,65.0,180.0,116.0
1531,投資活動之現金流量,-27.0,148.0,-44.0,57.0,11.0,-46.0,95.0,87.0
1531,籌資活動之現金流量,104.0,0.0,0.0,-111.0,-50.0,-108.0,-160.0,-111.0
1531,本期產生現金流量,21.0,45.0,-72.0,108.0,49.0,-106.0,249.0,-67.0
1532,來自營運之現金流量,313.0,514.0,-1964.0,229.0,796.0,549.0,800.0,955.0
1532,投資活動之現金流量,75.0,81.0,-51.0,-460.0,-514.0,-155.0,-82.0,-441.0
1532,籌資活動之現金流量,-627.0,-436.0,2531.0,407.0,3.0,123.0,-764.0,-164.0
1532,本期產生現金流量,-257.0,206.0,513.0,189.0,310.0,443.0,-90.0,327.0
1533,來自營運之現金流量,58.0,4.0,67.0,140.0,88.0,45.0,32.0,104.0
1533,投資活動之現金流量,-59.0,-37.0,-71.0,-27.0,-82.0,-65.0,-29.0,-16.0
1533,籌資活動之現金流量,-86.0,165.0,31.0,-6.0,-4.0,-16.0,57.0,-89.0
1533,本期產生現金流量,-84.0,132.0,57.0,90.0,23.0,-122.0,120.0,-75.0
1535,來自營運之現金流量,-87.0,-370.0,875.0,-26.0,66.0,-541.0,902.0,-256.0
1535,投資活動之現金流量,-147.0,49.0,-220.0,175.0,268.0,373.0,-161.0,85.0
1535,籌資活動之現金流量,-52.0,51.0,-302.0,-523.0,-92.0,-253.0,-252.0,247.0
1535,本期產生現金流量,-251.0,-296.0,362.0,-377.0,248.0,-480.0,490.0,38.0
1536,來自營運之現金流量,547.0,-448.0,948.0,-110.0,393.0,-312.0,704.0,291.0
1536,投資活動之現金流量,-203.0,-590.0,-675.0,-911.0,-659.0,-752.0,-294.0,-463.0
1536,籌資活動之現金流量,-171.0,568.0,636.0,550.0,-883.0,1381.0,392.0,-285.0
1536,本期產生現金流量,175.0,-469.0,890.0,-470.0,-1148.0,315.0,805.0,-462.0
1537,來自營運之現金流量,258.0,264.0,257.0,254.0,30.0,242.0,192.0,142.0
1537,投資活動之現金流量,-77.0,-17.0,-57.0,-30.0,-46.0,-25.0,-41.0,-31.0
1537,籌資活動之現金流量,-281.0,-45.0,-255.0,-4.0,-60.0,-209.0,-460.0,10.0
1537,本期產生現金流量,-85.0,197.0,-58.0,215.0,-76.0,-10.0,-288.0,113.0
1538,來自營運之現金流量,1.0,-27.0,96.0,-30.0,-58.0,32.0,31.0,31.0
1538,投資活動之現金流量,-3.0,2.0,-5.0,-1.0,-4.0,42.0,-45.0,-43.0
1538,籌資活動之現金流量,-16.0,-34.0,-32.0,-22.0,4.0,-34.0,49.0,-1.0
1538,本期產生現金流量,-22.0,-50.0,60.0,-46.0,-48.0,13.0,23.0,-32.0
1539,來自營運之現金流量,47.0,96.0,1.0,-41.0,44.0,46.0,12.0,52.0
1539,投資活動之現金流量,-2.0,4.0,-30.0,-47.0,-98.0,-198.0,525.0,-531.0
1539,籌資活動之現金流量,16.0,-60.0,-27.0,-59.0,-43.0,169.0,-406.0,324.0
1539,本期產生現金流量,62.0,36.0,-56.0,-151.0,-103.0,31.0,134.0,-144.0
1540,來自營運之現金流量,4.0,42.0,-116.0,18.0,101.0,17.0,-82.0,-7.0
1540,投資活動之現金流量,-454.0,116.0,116.0,115.0,-163.0,-69.0,165.0,16.0
1540,籌資活動之現金流量,0.0,140.0,0.0,-85.0,0.0,0.0,83.0,-79.0
1540,本期產生現金流量,-450.0,298.0,27.0,20.0,-62.0,-53.0,211.0,-96.0
1541,來自營運之現金流量,42.0,199.0,-15.0,-3.0,112.0,-52.0,136.0,63.0
1541,投資活動之現金流量,-10.0,-9.0,-22.0,-17.0,-12.0,-21.0,-18.0,-15.0
1541,籌資活動之現金流量,-46.0,-213.0,41.0,68.0,-84.0,59.0,-124.0,-65.0
1541,本期產生現金流量,-9.0,-26.0,2.0,47.0,16.0,-17.0,-9.0,-16.0
1558,來自營運之現金流量,-110.0,124.0,921.0,186.0,-250.0,104.0,696.0,128.0
1558,投資活動之現金流量,-151.0,-5.0,-93.0,-12.0,-109.0,-46.0,-47.0,-63.0
1558,籌資活動之現金流量,-238.0,-92.0,367.0,-463.0,193.0,-11.0,-227.0,-348.0
1558,本期產生現金流量,-476.0,12.0,1186.0,-313.0,-155.0,5.0,415.0,-302.0
1560,來自營運之現金流量,112.0,77.0,241.0,142.0,257.0,297.0,356.0,164.0
1560,投資活動之現金流量,-115.0,-76.0,-103.0,72.0,-290.0,-41.0,-50.0,-61.0
1560,籌資活動之現金流量,77.0,160.0,-150.0,-233.0,-90.0,-90.0,-410.0,-12.0
1560,本期產生現金流量,74.0,160.0,-11.0,-19.0,-124.0,166.0,-104.0,91.0
1568,來自營運之現金流量,-17.0,21.0,304.0,25.0,72.0,-79.0,54.0,59.0
1568,投資活動之現金流量,-102.0,-61.0,-92.0,-76.0,-122.0,-124.0,-30.0,-215.0
1568,籌資活動之現金流量,121.0,103.0,-141.0,-16.0,82.0,123.0,-55.0,111.0
1568,本期產生現金流量,13.0,57.0,70.0,-69.0,29.0,-100.0,-26.0,-56.0
1583,來自營運之現金流量,-4.0,-503.0,239.0,88.0,88.0,-63.0,234.0,440.0
1583,投資活動之現金流量,-73.0,-178.0,-266.0,-160.0,-367.0,-263.0,-45.0,-4.0
1583,籌資活動之現金流量,-189.0,-19.0,293.0,-29.0,925.0,512.0,-80.0,-191.0
1583,本期產生現金流量,-269.0,-683.0,272.0,-88.0,664.0,129.0,97.0,207.0
1587,來自營運之現金流量,-28.0,-34.0,34.0,26.0,17.0,36.0,40.0,79.0
1587,投資活動之現金流量,-5.0,-25.0,-60.0,-50.0,-34.0,-28.0,-29.0,-29.0
1587,籌資活動之現金流量,43.0,-20.0,4.0,-78.0,55.0,12.0,-64.0,0.0
1587,本期產生現金流量,29.0,-74.0,-1.0,-100.0,35.0,5.0,-45.0,37.0
2049,來自營運之現金流量,1707.0,1218.0,1960.0,1464.0,1939.0,1203.0,1798.0,1588.0
2049,投資活動之現金流量,-2037.0,-1563.0,-1905.0,-1462.0,-1244.0,-802.0,-567.0,-917.0
2049,籌資活動之現金流量,472.0,558.0,121.0,-245.0,-477.0,104.0,-1454.0,-481.0
2049,本期產生現金流量,132.0,238.0,178.0,-227.0,245.0,454.0,-248.0,162.0
2228,來自營運之現金流量,-7.0,39.0,308.0,147.0,133.0,128.0,218.0,241.0
2228,投資活動之現金流量,-110.0,-77.0,115.0,-51.0,-91.0,-58.0,-123.0,-81.0
2228,籌資活動之現金流量,0.0,0.0,0.0,-360.0,-270.0,0.0,-60.0,-8.0
2228,本期產生現金流量,-54.0,-11.0,420.0,-239.0,-188.0,2.0,23.0,107.0
2231,來自營運之現金流量,289.0,151.0,302.0,241.0,136.0,54.0,601.0,145.0
2231,投資活動之現金流量,-80.0,-268.0,-248.0,-283.0,-226.0,-2.0,-78.0,223.0
2231,籌資活動之現金流量,-431.0,-564.0,610.0,-58.0,-987.0,-382.0,121.0,319.0
2231,本期產生現金流量,-226.0,-674.0,667.0,-94.0,-1071.0,-351.0,638.0,674.0
2371,來自營運之現金流量,-3045.0,-6137.0,4391.0,3773.0,-2841.0,3830.0,2274.0,5837.0
2371,投資活動之現金流量,-3758.0,-3131.0,-7093.0,-6851.0,-3651.0,-1901.0,-25740.0,-4944.0
2371,籌資活動之現金流量,1919.0,9186.0,3904.0,-2966.0,569.0,-4589.0,-2439.0,44585.0
2371,本期產生現金流量,-4671.0,659.0,1813.0,-5350.0,-7318.0,-3685.0,-24498.0,44128.0
3167,來自營運之現金流量,97.0,-188.0,116.0,-71.0,68.0,-170.0,48.0,-123.0
3167,投資活動之現金流量,237.0,-42.0,-24.0,-45.0,-35.0,-8.0,-17.0,-101.0
3167,籌資活動之現金流量,-433.0,-37.0,-10.0,366.0,-199.0,37.0,32.0,-63.0
3167,本期產生現金流量,-118.0,-251.0,86.0,266.0,-149.0,-184.0,44.0,-318.0
3346,來自營運之現金流量,90.0,-247.0,-78.0,5.0,82.0,-103.0,13.0,-168.0
3346,投資活動之現金流量,12.0,-5.0,-38.0,-7.0,26.0,-31.0,-10.0,-66.0
3346,籌資活動之現金流量,-32.0,190.0,195.0,-13.0,57.0,279.0,10.0,225.0
3346,本期產生現金流量,47.0,-33.0,86.0,5.0,192.0,79.0,-28.0,-46.0
4526,來自營運之現金流量,104.0,-453.0,-310.0,178.0,-109.0,-171.0,76.0,381.0
4526,投資活動之現金流量,-235.0,-126.0,-233.0,-481.0,-116.0,-53.0,-261.0,-292.0
4526,籌資活動之現金流量,281.0,502.0,547.0,358.0,179.0,322.0,87.0,69.0
4526,本期產生現金流量,148.0,-65.0,-20.0,78.0,19.0,18.0,-258.0,125.0
4532,來自營運之現金流量,644.0,-701.0,234.0,54.0,-104.0,303.0,615.0,-17.0
4532,投資活動之現金流量,-718.0,-318.0,-389.0,-396.0,-729.0,24.0,-108.0,-461.0
4532,籌資活動之現金流量,1243.0,851.0,347.0,368.0,433.0,-897.0,-270.0,-226.0
4532,本期產生現金流量,1182.0,-213.0,197.0,10.0,-422.0,-518.0,201.0,-691.0
4540,來自營運之現金流量,60.0,103.0,579.0,229.0,-2.0,134.0,162.0,-81.0
4540,投資活動之現金流量,-70.0,-79.0,-172.0,-63.0,-101.0,-106.0,-140.0,-208.0
4540,籌資活動之現金流量,53.0,-6.0,-288.0,-167.0,157.0,-15.0,-44.0,272.0
4540,本期產生現金流量,43.0,18.0,119.0,-1.0,55.0,13.0,-23.0,-17.0
4551,來自營運之現金流量,151.0,115.0,146.0,162.0,125.0,286.0,125.0,316.0
4551,投資活動之現金流量,-470.0,-339.0,-288.0,-161.0,-231.0,-301.0,-38.0,-121.0
4551,籌資活動之現金流量,-223.0,1685.0,190.0,-156.0,176.0,-181.0,-199.0,-140.0
4551,本期產生現金流量,-541.0,1464.0,46.0,-151.0,77.0,-219.0,-110.0,41.0
4555,來自營運之現金流量,-75.0,-25.0,4.0,89.0,73.0,41.0,98.0,47.0
4555,投資活動之現金流量,-10.0,-43.0,-158.0,-27.0,-21.0,-48.0,-33.0,-23.0
4555,籌資活動之現金流量,503.0,110.0,134.0,11.0,-8.0,-6.0,-9.0,-211.0
4555,本期產生現金流量,423.0,36.0,-19.0,56.0,50.0,-21.0,29.0,-191.0
